time;glass_temp_zone1;glass_temp_zone2;glass_temp_zone3;glass_temp_zone4;RPM;energy_equivalent;batch;recipe;pressing_pressure;pressing_time;geometry_name;glass_ID;cycle_time;temp_chamber05;temp_chamber07;temp_chamber09;temp_chamber11;temp_chamber13;temp_chamber15;temp_chamber17;regulation_temp
12/02/2021 13:35:58;652,5052121212121;634,8957692307692;589,057967032967;600,5112727272727;3000;151,6791156164206;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141635583761;2450,0;600,1666666666666;617,2173913043479;644,5833333333334;636,4347826086956;626,4583333333334;609,75;587,0;463,5
12/02/2021 13:36:22;651,7910303030302;634,1828021978023;588,8158791208791;600,0621212121213;3000;151,6013587588708;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141636143762;2450,0;599,4166666666666;616,5;643,6086956521739;636,88;628,0;610,0;587,0;464,1000061035156
12/02/2021 13:36:47;651,7897575757578;633,8796153846154;588,8008791208791;600,06;3000;151,54342519606317;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141636513764;2450,0;599,1666666666666;616,1739130434783;643,9166666666666;636,3181818181819;627,04;610,0;587,0;464,2999877929688
12/02/2021 13:37:11;651,1167272727273;633,6131868131868;588,2044505494506;599,4917575757576;3000;151,44218335573683;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141637143765;2450,0;599,25;616,2173913043479;644,28;636,0;626,2173913043479;609,8695652173913;587,0;464,1000061035156
12/02/2021 13:37:37;651,7218787878787;634,0801648351647;588,2443956043958;599,7263636363638;3000;151,47831623983424;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141637333766;2450,0;599,0;616,0;644,125;636,0;626,0;610,0;587,0;463,7999877929688
12/02/2021 13:38:00;651,5642424242425;634,1203846153846;588,4756043956045;599,6249696969696;3000;151,47233495558146;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141637563767;2450,0;599,32;616,0;643,8695652173913;635,9545454545455;626,0;609,7391304347826;587,0;463,7999877929688
12/02/2021 13:38:24;652,9660606060606;635,4928021978021;589,1072527472527;600,6652121212121;3000;151,71683378477078;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141638133768;2450,0;599,7916666666666;616,2083333333334;644,56;636,6;626,4782608695652;609,4782608695652;587,0;464,2999877929688
12/02/2021 13:38:49;652,9306666666668;635,2378021978022;589,1218681318683;600,6728484848485;3000;151,6996254006734;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141638553770;2450,0;600,0;616,2272727272727;644,3478260869565;636,7916666666666;626,695652173913;610,0;587,0;464,7999877929688
12/02/2021 13:39:14;652,7094545454546;635,1964285714286;588,713956043956;600,2983636363638;3000;151,67620199106452;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141639113771;2450,0;600,0;616,3846153846154;644,0;637,304347826087;627,0;610,0;587,0;465,0
12/02/2021 13:39:39;652,9090909090909;635,266043956044;589,340989010989;600,4845454545455;3000;151,71460959324008;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141639313772;2450,0;599,9130434782609;616,7391304347826;643,875;636,8333333333334;626,2727272727273;609,2916666666666;587,0;464,7999877929688
12/02/2021 13:40:03;653,0531515151515;635,2443956043958;588,9878571428571;600,4563636363638;3000;151,6942271741777;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141639543773;2450,0;599,48;616,375;643,0;637,0;626,375;609,3636363636364;586,5833333333334;464,8999938964844
12/02/2021 13:40:28;652,558;634,9257142857142;588,9726923076922;600,5024848484849;3000;151,69228267624965;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141640333775;2450,0;600,0;616,4583333333334;643,2916666666666;636,3333333333334;627,0833333333334;609,7142857142858;586,3478260869565;464,0
12/02/2021 13:40:52;653,3451515151515;635,7184065934066;589,4274725274726;600,9474545454544;3000;151,79983953548304;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141640523776;2450,0;600,125;617,0;643,7272727272727;636,0;627,0;609,75;586,6666666666666;464,1000061035156
12/02/2021 13:41:17;653,2048484848485;635,4717032967033;590,4135164835167;601,4839393939394;3000;151,8563826256151;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141641153777;2450,0;599,4583333333334;617,0;643,0;636,3478260869565;627,0;609,7142857142858;587,0;464,1000061035156
12/02/2021 13:41:42;653,313696969697;635,6692857142857;589,4276923076923;601,1461212121213;3000;151,79650267482518;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141641353778;2450,0;599,0;617,0;643,0;636,6363636363636;627,0;610,0;587,0;463,6000061035156
12/02/2021 13:42:07;652,7381818181817;635,0742857142858;589,3682967032968;600,6367878787878;3000;151,7265330063455;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141641583779;2450,0;599,9166666666666;617,0;643,5909090909091;636,5;626,8260869565217;610,0;587,0;463,6000061035156
12/02/2021 13:42:30;652,6655757575758;635,0593406593407;589,3540659340658;600,37;3000;151,69768952900802;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141642373781;2450,0;600,9545454545455;617,28;644,0;636,5833333333334;626,875;610,0;587,0;463,8999938964844
12/02/2021 13:42:55;653,0381212121213;635,3621978021977;589,2812637362638;600,7135757575758;3000;151,7807369651645;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141642563782;2450,0;601,0;618,0;644,0;636,7391304347826;626,7727272727273;609,7391304347826;586,5416666666666;464,0
12/02/2021 13:43:45;653,4926060606061;635,9555494505495;588,9576373626372;600,6758181818183;3000;151,814259513727;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141643393784;2450,0;601,0;617,1739130434783;644,0869565217391;637,64;626,7272727272727;610,0;586,7083333333334;464,3999938964844
12/02/2021 13:44:09;653,3644242424242;635,0714835164836;589,4149450549452;601,1529696969698;3000;151,81912012263666;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141644023785;2450,0;601,5217391304348;618,0;645,0;637,0909090909091;627,0;609,4583333333334;586,695652173913;464,5
12/02/2021 13:44:33;653,7470909090907;636,0284065934065;589,8763736263736;601,2591515151515;3000;151,86487514581717;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141644413787;2450,0;601,0;617,6086956521739;644,0;637,5217391304348;627,0;609,7916666666666;586,8333333333334;464,5
12/02/2021 13:44:58;653,989393939394;636,3504395604396;590,1092307692307;601,3995151515153;3000;151,97457601476304;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141645013788;2450,0;601,0;618,0;644,5652173913044;637,5833333333334;627,5652173913044;610,3181818181819;586,9565217391304;464,1000061035156
12/02/2021 13:45:23;653,7243636363636;636,2401648351648;588,9924725274725;600,9593333333332;3000;151,83610881986536;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141645233789;2450,0;601,0;618,0;644,6818181818181;637,7727272727273;627,7142857142858;610,5652173913044;587,0;464,2000122070313
12/02/2021 13:45:47;653,6312727272727;635,6572527472528;589,3085714285714;600,7627878787879;3000;151,86535935055684;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141645443790;2450,0;601,0;618,0;645,0;637,7727272727273;627,0;610,0;587,0;464,1000061035156
12/02/2021 13:46:12;653,5626666666666;635,3117582417583;589,0002197802197;600,8725454545454;3000;151,8071506991712;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141646063791;2450,0;600,52;618,2608695652174;645,4782608695652;637,7727272727273;627,0;609,6666666666666;587,0;464,2999877929688
12/02/2021 13:46:36;653,5968484848485;635,8608791208793;589,9393406593407;601,391696969697;3000;151,892961505439;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141646453793;2450,0;599,6666666666666;618,0;646,0;638,0;627,0;610,0;586,8695652173913;464,2999877929688
12/02/2021 13:47:01;653,4669696969697;635,2970879120878;589,7357142857143;601,4523030303029;3000;151,85137414374512;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141647053794;2450,0;599,9130434782609;617,5;645,1666666666666;637,7083333333334;627,0;610,0;587,0;464,2999877929688
12/02/2021 13:47:25;653,6764242424242;635,7063186813186;589,3284615384615;601,2346060606062;3000;151,83033727997932;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141647283795;2450,0;599,5416666666666;617,3333333333334;645,0;637,1818181818181;627,0;610,0;587,0;464,2999877929688
12/02/2021 13:47:50;653,7924848484851;636,2857142857142;589,4388461538463;601,1582424242424;3000;151,87997760411812;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141647483796;2450,0;599,5833333333334;617,5;645,2916666666666;637,625;626,9090909090909;610,0;587,0;464,2000122070313
12/02/2021 13:48:15;653,7815151515151;636,4900549450549;589,7346153846154;601,3132727272728;3000;151,89550706151255;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141648113797;2450,0;600,0;618,0;645,0;637,6363636363636;627,0;609,9090909090909;587,0;464,1000061035156
12/02/2021 13:49:04;653,6469090909089;635,7667582417582;589,5595604395604;601,1153333333334;3000;151,84530736376587;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141649093800;2450,0;599,4347826086956;617,5652173913044;645,1739130434783;637,5217391304348;627,0;610,0;587,0;463,6000061035156
12/02/2021 13:49:27;653,6962424242424;635,4777472527472;589,3725824175825;601,308;3000;151,8388307483813;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141649323801;2450,0;599,5833333333334;617,4166666666666;645,2272727272727;637,0;627,0;610,3636363636364;587,0;463,6000061035156
12/02/2021 13:50:17;652,712303030303;635,1778571428571;589,2946703296702;600,3780606060607;3000;151,7230461759907;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141650153803;2450,0;599,1304347826087;617,0;644,5416666666666;637,1818181818181;626,8636363636364;610,0;587,0;463,1000061035156
12/02/2021 13:50:42;653,2169696969697;635,1736263736262;589,7657142857144;601,0999393939394;3000;151,82423527972026;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141650343804;2450,0;599,0;617,0416666666666;644,5833333333334;637,3478260869565;626,6818181818181;609,875;587,0;463,2999877929688
12/02/2021 13:51:06;653,6583636363638;635,7708241758241;589,7602197802197;601,4594545454545;3000;151,8801192602953;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141650543805;2450,0;599,4583333333334;617,4583333333334;644,8636363636364;637,0;626,7826086956521;610,0;587,0;463,6000061035156
12/02/2021 13:51:31;652,9982424242424;635,2371428571429;589,4312637362636;601,0427878787879;3000;151,79716496801348;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141651363807;2450,0;599,0833333333334;618,0;644,5909090909091;637,0952380952381;627,0;610,3636363636364;587,0;463,8999938964844
12/02/2021 13:51:56;653,3701212121211;635,0091758241757;589,3367582417583;600,9810909090909;3000;151,7851191564362;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141651563808;2450,0;600,0;618,0;645,0833333333334;637,4583333333334;627,0;610,5217391304348;587,0;463,8999938964844
12/02/2021 13:52:20;653,0478787878787;635,2388461538461;589,0702197802198;600,6154545454547;3000;151,73741323361824;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141652193809;2450,0;600,5217391304348;617,9583333333334;645,7391304347826;637,64;627,0;610,0909090909091;587,0;463,6000061035156
12/02/2021 14:10:43;652,758606060606;635,4753296703298;589,4181318681319;600,7854545454545;3000;151,76406788474486;Batch-5;Recipe-C;171,0;70,0;Center Q1;2010141710383854;2450,0;598,4166666666666;616,5;644,5652173913044;636,7083333333334;627,0;610,3913043478261;587,0;460,7000122070313
12/02/2021 14:11:08;652,9300606060607;635,2346703296704;589,3313736263736;600,795696969697;3000;151,75407583708883;Batch-5;Recipe-C;179,0;70,0;Center Q1;2010141711003855;2450,0;598,0;616,0;644,8260869565217;637,625;627,0;610,8181818181819;587,0;460,3999938964844
12/02/2021 14:11:57;653,4356969696969;635,3752747252747;589,7402197802197;601,3400606060604;3000;151,86392914050762;Batch-5;Recipe-C;192,0;70,0;Center Q1;2010141711223856;2450,0;599,0;617,0;644,8260869565217;637,3636363636364;627,0;610,4782608695652;587,0;461,2999877929688
12/02/2021 14:12:21;653,7535151515153;636,1620879120878;589,7537912087913;601,4961212121212;3000;151,8950627727273;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141712013858;2450,0;599,6086956521739;617,0;644,4347826086956;637,5;627,0;610,5909090909091;587,0416666666666;461,7000122070313
12/02/2021 14:12:46;652,9779393939393;635,6325824175824;589,317967032967;600,8516363636362;3000;151,7806510161875;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141712513860;2450,0;600,0;616,8333333333334;643,6521739130435;637,9130434782609;627,0;610,5652173913044;587,0833333333334;462,2999877929688
12/02/2021 14:13:10;653,3443636363636;635,5447802197803;589,7113736263736;601,1138181818183;3000;151,84175544483296;Batch-5;Recipe-C;171,0;70,0;Center Q1;2010141713133861;2450,0;600,2916666666666;617,0;644,0;637,0;627,0;610,0;587,0833333333334;462,6000061035156
12/02/2021 14:13:35;653,5612727272727;635,5375824175824;590,0048901098901;601,3993939393938;3000;151,86799346723646;Batch-5;Recipe-C;167,0;70,0;Center Q1;2010141713313862;2450,0;599,44;616,375;643,0454545454545;636,9090909090909;627,1818181818181;610,0869565217391;587,0;462,7999877929688
12/02/2021 14:13:59;652,9224848484848;635,6372527472528;589,8885164835166;601,1619393939394;3000;151,83504024022272;Batch-5;Recipe-C;158,0;70,0;Center Q1;2010141713533863;2450,0;599,9583333333334;616,25;643,4782608695652;636,1818181818181;628,0;610,2173913043479;587,0;462,3999938964844
12/02/2021 14:14:24;653,3184242424243;635,5564285714286;589,5342307692307;601,3138181818182;3000;151,82945682103082;Batch-5;Recipe-C;183,0;70,0;Center Q1;2010141714113864;2450,0;600,0;616,5217391304348;644,0;636,3478260869565;627,0434782608696;610,2173913043479;587,0434782608696;462,3999938964844
12/02/2021 14:14:48;653,572;636,1042857142858;590,4725274725274;601,9108484848484;3000;151,9578472838643;Batch-5;Recipe-C;150,0;70,0;Center Q1;2010141714593866;2450,0;599,4583333333334;616,3913043478261;643,7272727272727;636,6086956521739;627,0;610,5454545454545;587,36;462,2999877929688
12/02/2021 14:15:13;653,4309696969698;635,6769780219781;589,8525274725274;601,6158787878787;3000;151,86823226677026;Batch-5;Recipe-C;183,0;70,0;Center Q1;2010141715173867;2450,0;599,0434782608696;616,4583333333334;643,0;636,875;627,0;610,5;587,2083333333334;461,2999877929688
12/02/2021 14:15:37;653,3450909090907;636,0558791208791;590,0356043956044;601,3434545454545;3000;151,8781974584305;Batch-5;Recipe-C;158,0;70,0;Center Q1;2010141715393868;2450,0;599,8695652173913;617,0;643,75;636,6086956521739;627,0;610,25;587,2608695652174;461,2000122070313
12/02/2021 14:16:01;652,9095151515153;634,8103296703298;589,8663186813186;601,1362424242425;3000;151,79938728580683;Batch-5;Recipe-C;167,0;70,0;Center Q1;2010141715573869;2450,0;600,4583333333334;617,0;645,0;637,1739130434783;627,0;610,0;587,3333333333334;462,1000061035156
12/02/2021 14:16:28;653,1116363636362;634,7825274725275;589,7668681318681;601,3436363636364;3000;151,829634506993;Batch-5;Recipe-C;192,0;70,0;Center Q1;2010141716353871;2450,0;600,9545454545455;617,7727272727273;644,8333333333334;637,0416666666666;626,96;610,0454545454545;587,4782608695652;462,5
12/02/2021 14:16:51;653,7155151515153;635,4131868131867;589,975934065934;601,442;3000;151,89191498187;Batch-5;Recipe-C;171,0;70,0;Center Q1;2010141716563872;2450,0;600,6666666666666;617,7391304347826;645,0;637,2272727272727;627,0;610,0;587,6;462,6000061035156
12/02/2021 14:17:17;;635,1328571428571;589,6034615384616;601,0563636363636;3000;151,78855511849264;Batch-5;Recipe-C;171,0;70,0;Center Q1;2010141717153873;2450,0;600,0;617,6666666666666;644,375;637,68;627,0;610,0;587,375;462,6000061035156
12/02/2021 14:17:41;653,4357575757575;635,3785164835165;589,743956043956;601,3920606060607;3000;151,86654691841494;Batch-5;Recipe-C;190,0;70,0;Center Q1;2010141717363874;2450,0;600,4583333333334;617,9166666666666;644,7272727272727;637,0;626,9545454545455;609,9583333333334;587,4166666666666;462,3999938964844
