datetime,local_temperature
2021-02-06 16:00:00,14.560000000000002
2021-02-06 17:00:00,14.730000000000018
2021-02-06 18:00:00,14.660000000000025
2021-02-06 19:00:00,14.25
2021-02-06 20:00:00,14.240000000000009
2021-02-06 21:00:00,14.430000000000007
2021-02-06 22:00:00,14.520000000000039
2021-02-06 23:00:00,14.730000000000018
2021-02-07 00:00:00,14.740000000000009
2021-02-07 01:00:00,14.410000000000025
2021-02-07 02:00:00,14.330000000000041
2021-02-07 03:00:00,14.240000000000009
2021-02-07 04:00:00,14.410000000000025
2021-02-07 05:00:00,14.330000000000041
2021-02-07 06:00:00,14.25
2021-02-07 07:00:00,14.28000000000003
2021-02-07 08:00:00,14.620000000000005
2021-02-07 09:00:00,14.680000000000007
2021-02-07 10:00:00,14.990000000000009
2021-02-07 11:00:00,15.930000000000007
2021-02-07 12:00:00,16.180000000000007
2021-02-07 13:00:00,16.75
2021-02-07 14:00:00,17.189999999999998
2021-02-07 15:00:00,17.189999999999998
2021-02-07 16:00:00,17.129999999999995
2021-02-07 17:00:00,16.930000000000007
2021-02-07 18:00:00,16.189999999999998
2021-02-07 19:00:00,15.930000000000007
2021-02-07 20:00:00,15.370000000000005
2021-02-07 21:00:00,15.390000000000043
2021-02-07 22:00:00,15.220000000000027
2021-02-07 23:00:00,15.410000000000025
2021-02-08 00:00:00,15.410000000000025
2021-02-08 01:00:00,15.400000000000034
2021-02-08 02:00:00,15.25
2021-02-08 03:00:00,15.160000000000025
2021-02-08 04:00:00,15.25
2021-02-08 05:00:00,15.160000000000025
2021-02-08 06:00:00,15.25
2021-02-08 07:00:00,14.920000000000016
2021-02-08 08:00:00,15.180000000000007
2021-02-08 09:00:00,16.060000000000002
2021-02-08 10:00:00,17.360000000000014
2021-02-08 11:00:00,18.370000000000005
2021-02-08 12:00:00,18.860000000000014
2021-02-08 13:00:00,19.860000000000014
2021-02-08 14:00:00,20.27000000000004
2021-02-08 15:00:00,20.27000000000004
2021-02-08 16:00:00,19.75
2021-02-08 17:00:00,19.420000000000016
2021-02-08 18:00:00,18.160000000000025
2021-02-08 19:00:00,16.890000000000043
2021-02-08 20:00:00,16.420000000000016
2021-02-08 21:00:00,15.770000000000039
2021-02-08 22:00:00,15.160000000000025
2021-02-08 23:00:00,14.5
2021-02-09 00:00:00,14.160000000000025
2021-02-09 01:00:00,14.170000000000016
2021-02-09 02:00:00,14.170000000000016
2021-02-09 03:00:00,14.090000000000032
2021-02-09 04:00:00,13.670000000000016
2021-02-09 05:00:00,13.580000000000041
2021-02-09 06:00:00,13.580000000000041
2021-02-09 07:00:00,13.140000000000043
2021-02-09 08:00:00,13.680000000000007
2021-02-09 09:00:00,15.29000000000002
2021-02-09 10:00:00,17.54000000000002
2021-02-09 11:00:00,19.200000000000045
2021-02-09 12:00:00,20.310000000000002
2021-02-09 13:00:00,20.890000000000043
2021-02-09 14:00:00,21.83000000000004
2021-02-09 15:00:00,21.49000000000001
2021-02-09 16:00:00,20.360000000000014
2021-02-09 17:00:00,20.32000000000005
2021-02-09 18:00:00,19.189999999999998
